# t, x
0.0000000,28.1519259
0.0100010,28.0785371
0.0200020,27.5241451
0.0300030,26.4056272
0.0400040,21.6209477
0.0500050,24.7911979
0.0600060,23.0896203
0.0700070,21.8809069
0.0800080,26.5065160
0.0900090,28.0688296
0.1000100,21.9203305
0.1100110,22.8896388
0.1200120,32.6351093
0.1300130,21.9705328
0.1400140,25.8237650
0.1500150,29.7641588
0.1600160,29.4796961
0.1700170,25.3849587
0.1800180,24.1814447
0.1900190,20.8205362
0.2000200,26.0270043
0.2100210,30.8135308
0.2200220,26.4249517
0.2300230,25.3000039
0.2400240,21.9500978
0.2500250,20.2413440
0.2600260,25.8552428
0.2700270,27.3475138
0.2800280,25.8641783
0.2900290,27.0484317
0.3000300,29.9787063
0.3100310,25.4316177
0.3200320,24.1152818
0.3300330,26.0957554
0.3400340,26.0560073
0.3500350,22.8713866
0.3600360,32.3245598
0.3700370,25.3032625
0.3800380,26.2205218
0.3900390,27.7742547
0.4000400,22.9778042
0.4100410,26.9494871
0.4200420,24.2816730
0.4300430,23.9646861
0.4400440,25.9426246
0.4500450,25.1372916
0.4600460,25.4787193
0.4700470,23.3669155
0.4800480,25.7234684
0.4900490,24.8067799
0.5000500,23.9913895
0.5100510,28.8783347
0.5200520,26.8618638
0.5300530,21.0098404
0.5400540,21.5151614
0.5500550,28.4827293
0.5600560,23.3067250
0.5700570,26.7918798
0.5800580,28.2137603
0.5900590,23.3253335
0.6000600,20.8917791
0.6100610,22.0015009
0.6200620,23.6858046
0.6300630,23.0007150
0.6400640,22.3859883
0.6500650,28.1020327
0.6600660,22.7334965
0.6700670,26.3123904
0.6800680,31.9148473
0.6900690,30.0540818
0.7000700,26.5382247
0.7100710,24.6665109
0.7200720,20.2543143
0.7300730,27.0886899
0.7400740,25.6044579
0.7500750,27.9308220
0.7600760,30.8131803
0.7700770,33.4560826
0.7800780,25.3382312
0.7900790,21.4906943
0.8000800,21.0387397
0.8100810,20.1614537
0.8200820,21.7040845
0.8300830,27.1451475
0.8400840,22.1597249
0.8500850,26.9320713
0.8600860,22.4194213
0.8700870,25.6409285
0.8800880,22.9323421
0.8900890,25.1347249
0.9000900,23.6294120
0.9100910,25.9245860
0.9200920,27.2911581
0.9300930,27.6737540
0.9400940,24.3078331
0.9500950,16.8692691
0.9600960,27.6200642
0.9700970,19.4821291
0.9800980,33.1247068
0.9900990,30.1750534
1.0001000,22.8254175
1.0101010,27.5037731
1.0201020,24.0538586
1.0301030,20.5837217
1.0401040,25.2508224
1.0501050,28.0590622
1.0601060,26.5461422
1.0701070,21.8997227
1.0801080,25.0849025
1.0901090,23.4552695
1.1001100,19.9409743
1.1101110,27.5564064
1.1201120,23.2180256
1.1301130,23.3438938
1.1401140,24.4679561
1.1501150,26.9628068
1.1601160,24.3419420
1.1701170,24.8824610
1.1801180,21.8151814
1.1901190,20.9994669
1.2001200,21.0965954
1.2101210,29.2118578
1.2201220,29.2283105
1.2301230,24.5761466
1.2401240,22.7396722
1.2501250,26.7608971
1.2601260,27.6632739
1.2701270,25.5768292
1.2801280,19.4533089
1.2901290,27.7445499
1.3001300,24.5110217
1.3101310,22.8892842
1.3201320,22.4404104
1.3301330,29.1731295
1.3401340,23.4407371
1.3501350,23.8912068
1.3601360,21.6361032
1.3701370,25.9503004
1.3801380,29.3139504
1.3901390,21.7814486
1.4001400,23.5524793
1.4101410,24.1039035
1.4201420,26.6000786
1.4301430,25.3000097
1.4401440,23.8511704
1.4501450,25.4177724
1.4601460,21.6881486
1.4701470,30.4284469
1.4801480,28.4689652
1.4901490,22.0194313
1.5001500,23.0439840
1.5101510,25.0560312
1.5201520,28.1789334
1.5301530,20.5769868
1.5401540,19.6379297
1.5501550,24.2480930
1.5601560,25.3974403
1.5701570,23.2905816
1.5801580,28.4390755
1.5901590,22.1251930
1.6001600,21.4281101
1.6101610,26.3294486
1.6201620,28.3390091
1.6301630,25.8820280
1.6401640,23.0758750
1.6501650,25.5867892
1.6601660,22.6445497
1.6701670,25.7729132
1.6801680,27.3208739
1.6901690,25.5506367
1.7001700,17.8770938
1.7101710,25.8207312
1.7201720,26.0440853
1.7301730,22.3845756
1.7401740,24.4587939
1.7501750,22.7078427
1.7601760,29.1668508
1.7701770,30.2843052
1.7801780,19.4803150
1.7901790,27.6406018
1.8001800,23.7659210
1.8101810,24.2823901
1.8201820,26.0710139
1.8301830,29.2314541
1.8401840,24.4242293
1.8501850,21.6587831
1.8601860,22.3716600
1.8701870,23.7445780
1.8801880,21.4537815
1.8901890,26.5265601
1.9001900,20.0306035
1.9101910,20.3227685
1.9201920,26.4453169
1.9301930,27.7170495
1.9401940,26.5205993
1.9501950,27.2482049
1.9601960,22.1981223
1.9701970,24.6242637
1.9801980,31.3575239
1.9901990,27.7093930
2.0002000,26.7595276
2.0102010,26.4148680
2.0202020,25.5296973
2.0302030,26.0297307
2.0402040,27.9057214
2.0502050,25.3406864
2.0602060,26.9680191
2.0702070,28.7294193
2.0802080,28.2007613
2.0902090,23.2047668
2.1002100,20.6667109
2.1102110,28.2224628
2.1202120,19.7544255
2.1302130,26.8789826
2.1402140,20.6322398
2.1502150,20.5281772
2.1602160,25.5455635
2.1702170,26.6961226
2.1802180,24.9549477
2.1902190,27.1353401
2.2002200,26.8549249
2.2102210,28.0292300
2.2202220,22.9609063
2.2302230,26.0554106
2.2402240,26.9568687
2.2502250,28.6155508
2.2602260,20.3543719
2.2702270,22.3710583
2.2802280,21.6946988
2.2902290,27.2979477
2.3002300,24.1055004
2.3102310,25.8593036
2.3202320,25.4574873
2.3302330,23.1260864
2.3402340,25.3086781
2.3502350,26.4801391
2.3602360,21.5430719
2.3702370,25.0673635
2.3802380,23.0871825
2.3902390,24.0194910
2.4002400,24.8204101
2.4102410,31.2838913
2.4202420,20.6540922
2.4302430,22.2794338
2.4402440,25.5692915
2.4502450,21.3001681
2.4602460,20.9779423
2.4702470,27.8098680
2.4802480,22.9517106
2.4902490,24.8339945
2.5002500,29.4877595
2.5102510,22.6066226
2.5202520,25.1002396
2.5302530,28.6876227
2.5402540,31.3358240
2.5502550,30.3670911
2.5602560,24.1950281
2.5702570,24.6839160
2.5802580,23.9630178
2.5902590,24.6995964
2.6002600,25.4232708
2.6102610,29.2696663
2.6202620,24.9700703
2.6302630,18.4744118
2.6402640,17.3668234
2.6502650,24.0431293
2.6602660,25.6911835
2.6702670,23.3934116
2.6802680,25.5615662
2.6902690,15.4298793
2.7002700,27.4216495
2.7102710,27.0350638
2.7202720,20.4478719
2.7302730,23.0176329
2.7402740,24.4981508
2.7502750,24.3898361
2.7602760,20.0115645
2.7702770,23.5338456
2.7802780,21.5163919
2.7902790,22.1006087
2.8002800,16.7637388
2.8102810,31.2933103
2.8202820,23.3328712
2.8302830,25.2366880
2.8402840,28.3023643
2.8502850,25.7330662
2.8602860,26.7791420
2.8702870,23.4864494
2.8802880,24.0453867
2.8902890,22.7937980
2.9002900,23.5772909
2.9102910,23.8885231
2.9202920,24.6867525
2.9302930,27.1291266
2.9402940,24.7816110
2.9502950,25.1239655
2.9602960,24.8141341
2.9702970,25.2191778
2.9802980,25.7863991
2.9902990,24.5404124
3.0003000,27.2968169
3.0103010,25.0385635
3.0203020,25.9469166
3.0303030,24.8296805
3.0403040,24.3464556
3.0503050,22.9201481
3.0603060,20.1501944
3.0703070,30.9858292
3.0803080,26.5844194
3.0903090,26.6851419
3.1003100,21.6688762
3.1103110,25.7148935
3.1203120,25.4565265
3.1303130,22.8975763
3.1403140,27.9087331
3.1503150,23.9644876
3.1603160,26.9503611
3.1703170,24.2092571
3.1803180,28.4460926
3.1903190,20.8166010
3.2003200,23.4424777
3.2103210,26.1588457
3.2203220,28.0269124
3.2303230,30.3019170
3.2403240,26.2427731
3.2503250,25.7459446
3.2603260,24.0453388
3.2703270,25.1681694
3.2803280,21.5890411
3.2903290,26.8643411
3.3003300,27.7807746
3.3103310,27.3638316
3.3203320,27.6543190
3.3303330,26.2383404
3.3403340,28.4024076
3.3503350,22.7501735
3.3603360,18.6310122
3.3703370,19.8141408
3.3803380,30.0312738
3.3903390,27.3369667
3.4003400,18.4689950
3.4103410,23.9153231
3.4203420,28.5681284
3.4303430,28.4769291
3.4403440,26.2947634
3.4503450,20.0106420
3.4603460,26.2784421
3.4703470,24.5403945
3.4803480,24.2527443
3.4903490,24.2135014
3.5003500,21.9528467
3.5103510,27.2562633
3.5203520,25.2630268
3.5303530,28.0512777
3.5403540,26.5313859
3.5503550,28.1148542
3.5603560,25.3027084
3.5703570,23.4435443
3.5803580,22.9296167
3.5903590,28.3056062
3.6003600,25.8250159
3.6103610,24.5186429
3.6203620,24.6569847
3.6303630,26.0579652
3.6403640,26.6417290
3.6503650,21.9788095
3.6603660,27.3053287
3.6703670,30.0818070
3.6803680,26.2639286
3.6903690,27.1706088
3.7003700,25.1569938
3.7103710,23.5523581
3.7203720,24.3343854
3.7303730,30.6957011
3.7403740,21.9899839
3.7503750,26.0471250
3.7603760,29.0107898
3.7703770,26.4222621
3.7803780,25.9865041
3.7903790,23.0993366
3.8003800,26.0663323
3.8103810,25.9315684
3.8203820,31.9825957
3.8303830,23.4266021
3.8403840,28.9854473
3.8503850,23.0443586
3.8603860,22.0662325
3.8703870,25.9245749
3.8803880,27.7497316
3.8903890,24.3674799
3.9003900,27.0725981
3.9103910,27.6641632
3.9203920,22.7251560
3.9303930,22.2927100
3.9403940,26.3127012
3.9503950,25.8573607
3.9603960,28.1127982
3.9703970,25.4648058
3.9803980,28.0839404
3.9903990,25.7563840
4.0004000,23.1229754
4.0104010,24.7115567
4.0204020,25.5819437
4.0304030,21.2685820
4.0404040,25.5238982
4.0504050,25.3490501
4.0604060,27.1033958
4.0704070,20.3986291
4.0804080,24.7732244
4.0904090,25.5941471
4.1004100,27.0470846
4.1104110,24.9412288
4.1204120,26.1564562
4.1304130,26.3238455
4.1404140,26.1468571
4.1504150,25.5855438
4.1604160,26.9659232
4.1704170,24.3814988
4.1804180,23.0810148
4.1904190,25.4325603
4.2004200,25.0139080
4.2104210,24.2376899
4.2204220,23.5976449
4.2304230,27.2040263
4.2404240,24.0253795
4.2504250,24.1698418
4.2604260,27.8746555
4.2704270,30.1161502
4.2804280,26.5991465
4.2904290,24.0987985
4.3004300,27.9950922
4.3104310,26.1138470
4.3204320,27.4227728
4.3304330,26.2175307
4.3404340,24.9576492
4.3504350,20.5195809
4.3604360,24.5795331
4.3704370,24.1632926
4.3804380,28.6844484
4.3904390,26.7791536
4.4004400,24.6147602
4.4104410,28.6362340
4.4204420,20.4939997
4.4304430,23.7651442
4.4404440,27.2260427
4.4504450,22.0146700
4.4604460,29.9538784
4.4704470,27.8999422
4.4804480,24.3881075
4.4904490,20.9204682
4.5004500,23.4915573
4.5104510,24.1181918
4.5204520,30.6512290
4.5304530,29.7061522
4.5404540,22.4355788
4.5504550,26.6899835
4.5604560,22.6450749
4.5704570,27.6270661
4.5804580,25.8865147
4.5904590,28.8878071
4.6004600,21.4480188
4.6104610,22.6542965
4.6204620,22.2549819
4.6304630,26.8183208
4.6404640,27.7009765
4.6504650,19.2384005
4.6604660,29.6278805
4.6704670,24.6663165
4.6804680,34.1142409
4.6904690,24.7163212
4.7004700,32.7435602
4.7104710,25.1574658
4.7204720,25.6588392
4.7304730,26.8556611
4.7404740,19.6232577
4.7504750,26.8771887
4.7604760,25.9726123
4.7704770,25.0263225
4.7804780,23.5499503
4.7904790,25.3422857
4.8004800,25.5346557
4.8104810,22.7389103
4.8204820,26.5863520
4.8304830,30.6035734
4.8404840,25.0408660
4.8504850,25.7486279
4.8604860,22.4675767
4.8704870,26.1564738
4.8804880,23.4750277
4.8904890,20.4912843
4.9004900,24.9275410
4.9104910,24.4230947
4.9204920,25.5048802
4.9304930,28.4645630
4.9404940,25.0861942
4.9504950,25.1193207
4.9604960,20.6408988
4.9704970,25.4539460
4.9804980,21.9937470
4.9904990,22.4049275
5.0005001,31.7091351
5.0105011,26.1829311
5.0205021,18.3707779
5.0305031,24.1560174
5.0405041,27.1420936
5.0505051,22.3092997
5.0605061,21.0970963
5.0705071,21.6166030
5.0805081,27.1817237
5.0905091,22.6814071
5.1005101,28.8947046
5.1105111,18.3562148
5.1205121,26.2217630
5.1305131,24.8557679
5.1405141,21.1873941
5.1505151,28.2521092
5.1605161,23.0599020
5.1705171,21.8113838
5.1805181,24.9775678
5.1905191,29.9460246
5.2005201,21.9425479
5.2105211,27.0621888
5.2205221,22.6428538
5.2305231,27.4720308
5.2405241,25.4387838
5.2505251,30.6687001
5.2605261,25.6785830
5.2705271,25.4734222
5.2805281,22.1611716
5.2905291,25.9982589
5.3005301,24.5317834
5.3105311,30.1084515
5.3205321,18.3364339
5.3305331,27.5261395
5.3405341,28.6541187
5.3505351,25.9163475
5.3605361,22.4745170
5.3705371,21.8426978
5.3805381,22.7997318
5.3905391,25.3640837
5.4005401,29.7236278
5.4105411,25.3740280
5.4205421,23.7917359
5.4305431,22.5424958
5.4405441,23.0603802
5.4505451,28.4259164
5.4605461,23.3120466
5.4705471,26.9246985
5.4805481,19.5012004
5.4905491,26.7360784
5.5005501,27.3438841
5.5105511,23.4410684
